,tweet_id,text,Sentiment
706,1.27E+18,Win a $500 @Amazon gift card from @golfandcourse to spend on anything! https://t.co/DIjXetGxkK #golf #sweepstakes #contest #giveaway,0
707,1.27E+18,@amazon All Lives Matter.,-1
708,1.27E+18,I think many people would agree that WE NEED BETTER DELIVERY SERVICES ðŸšš The Logic and technology is there but compaâ€¦ https://t.co/W2Jj9CoKCt,-1
709,1.27E+18,@HandsomeOnFleek @amazon I ordered this Fatherâ€™s Day stuff off their website and been trying to get in contact withâ€¦ https://t.co/5pDM6M9MCN,-1
710,1.27E+18,"RT @mnsibley: World got you stressed out?  Need a calming read?  A good, cozy story?  Something to take your mind off our descent into dystâ€¦",0
711,1.27E+18,"I just listed: 'Unique Loom Richmond Collection Medallion Overdyed Oriental Transitional P...', for 40.00 viaâ€¦ https://t.co/j4064aj9QZ",0
712,1.27E+18,#Hublot Big Bang Sang Bleu All Black Blue Sapphires Womans Watch by Hublot for $17800.00 https://t.co/KV7r8jnbrp via @amazon,0
713,1.27E+18,"Price Drop - Currently 35% off right now
Cuisinart CI670-30BG 7 Qt Round Casserole, Covered, Enameled Provencial Blâ€¦ https://t.co/82hq69eZ1m",0
714,1.27E+18,@amazon If that's the case please remove this rascist listing https://t.co/ONwurpTTgZ,-1
715,1.27E+18,#Rolex Lady Datejust Violet Stripe Diamond Dial Automatic Ladies Watch 279383VDJ by Rolex for $17890.00 https://t.co/njT4X1wM5z via @amazon,0
716,1.27E+18,"RT @BhaGoYuP: â€œInjustice anywhere is a threat to justice everywhere.â€

â€”Â Martin Luther King, Jr.

#NepaliRaani
#Paatallost 

@AnushkaSharmaâ€¦",0
717,1.27E+18,"RT @ACLU: Your turn, @Amazon and @Microsoft. https://t.co/ZaUCXkL5LW",0
718,1.27E+18,@PrimeVideo Even I am not able to see the movie now on Prime Video. Can you please get back the movie. It was onlyâ€¦ https://t.co/qcBshyFuqx,-1
719,1.27E+18,@darieb_ @amazon @AmazonHelp Amazon can definitely remove those products they removed my friend's listing for CBD bâ€¦ https://t.co/qGLuIPaJHQ,-1
720,1.27E+18,#PatekPhilippe Annual Calendar Complication Watch in 18K Rose Gold - 5146R-001 by Patek Philippe for $83000.00â€¦ https://t.co/yoPBlzAbOu,0
721,1.27E+18,"FYI 

The person who shot the video apparently works at @Amazon Fulfillment CLE2",0
722,1.27E+18,Our judges this year (and every year) have a tough job deciding which of the six shortlisted books will win theâ€¦ https://t.co/stdueDQeEu,0
723,1.27E+18,@flipkartsupport Your team @flipkartsupport is replying like this from 02 months but not solved my issue. What is uâ€¦ https://t.co/v3B0XQj8qQ,-1
724,1.27E+18,"RT @DevendraDate1: @AmazonHelp @amazon @amazonIN It's been more than 2 weeks, My return pick is not yet done .. 
Please look into it asap aâ€¦",0
725,1.27E+18,RT @from301to704: @MedicalBrunette @jesusrodriguezb Sent this to @amazon 5 days ago and haven't gotten a response https://t.co/EIOwBp3hc1,-1
726,1.27E+18,"#VITALIBERATA Advanced Organics pHenomenal Tan Mousse, Medium, 4.22 Fl Oz by Vita Liberata https://t.co/OKgcFqyw1C via @amazon",0
727,1.27E+18,@amazon Disgusting promoting a blue lives murder shirt.  Shame on you for promoting hate.,-1
728,1.27E+18,"RT @AphroditeWedd: 1 DAY LEFT for #spinoffat3 #SocialDistancing #challenge.
Sign up now for chance to win Â£50 @amazon vouchers. For most enâ€¦",0
729,1.27E+18,"Low Price Alert, even lower with S&amp;S
GoGo squeeZ Applesauce on the Go, Variety Pack (Apple/Banana/Mango), 3.2 Ounceâ€¦ https://t.co/qBbkWdbwLg",0
730,1.27E+18,"@slpng_giants @GovHowardDean @Facebook Please leave a comment for these sponsors of Fox News.
@KraftHeinzCoâ€¦ https://t.co/XiocHOpkpR",0
731,1.27E+18,@ZahMah86 @amazon @AmazonUK Youâ€™re racist for seeing colour.,0
732,1.27E+18,"@AmazonHelp Dear @amazonIN @amazon @AmazonHelp 
I have already requsted for returning the TV. If the installation gâ€¦ https://t.co/gips9HI7xg",-1
733,1.27E+18,Check out this Amazon deal: Samsung Galaxy A51 Factory Unlocked Cell Phone | 128GB of Storage | Long Lasting Batterâ€¦ https://t.co/WrBpYO6kc2,0
734,1.27E+18,RT @KarenBovaird: @DesignationSix @KraftHeinzCo @MyPillowUSA @Disney @hulu @amazon @ring @PillPack @audible_com @Zappos @UniversalPics @Nesâ€¦,0
735,1.27E+18,"I just listed: 'Unique Loom Richmond Collection Medallion Overdyed Oriental Transitional P...', for 47.00 viaâ€¦ https://t.co/iHqS3OdwZB",0
736,1.27E+18,"Low Price Alert, even lower with S&amp;S
RITZ Fresh Stacks Original Crackers, 6 - 11.8 oz Boxes by Ritz https://t.co/BnlpCqrn0F via @amazon",0
737,1.27E+18,@ChanceSznn @amazon What shit,-1
738,1.27E+18,RT @JulianCastro: Using facial recognition software as mass-surveillance for law enforcement is a dangerous violation of human rights thatâ€¦,-1
739,1.27E+18,"The Town of Tymes, book 1 is no longer on @amazon â°ðŸ‘‹ Iâ€™m in no rush to find a new #indiepublishing co. for it, butâ€¦ https://t.co/IqKYq5uyyg",-1
740,1.27E+18,RT @JulianCastro: Using facial recognition software as mass-surveillance for law enforcement is a dangerous violation of human rights thatâ€¦,-1
741,1.27E+18,"@realDonaldTrump Really it's should be who are the 55%

The way the economy is going in #America there'll only be tâ€¦ https://t.co/pV40MEBJdA",0
742,1.27E+18,RT @TheDSC: @ananavarro All of these brands need to pull ads from Racist Fox News if they really support #BlackLivesMatter @Amazon @KraftHeâ€¦,-1
743,1.27E+18,"My original album has been nearly completely erased off the internet,,, dj paul and juicy j have tried to erase theâ€¦ https://t.co/PQWAZ4dBsp",-1
744,1.27E+18,"RT @TheWELeadership: Did you know @amazonsmile is now available in the Amazon Shopping app on iOS and Android mobile phones. 

Your @Amazonâ€¦",0
745,1.27E+18,"Low Price Alert
SYLVANIA General Lighting 75584 Sylvania Smart+ ZigBee Changing and Dimmable BR30 LED Bulb, 65-Wattâ€¦ https://t.co/V5sXF1QQeW",0
746,1.27E+18,RT @BackTheLEOs: âœSign the petition to let @Amazon &amp; @JeffBezos they are supporting #HateSpeech. Apparently only towards #LawEnforcement thâ€¦,-1
747,1.27E+18,@AmazonHelp @amazonIN @amazon I have not received my consignment. Please inform me when delivery will reach at my residence,-1
748,1.27E+18,"I just listed: 'Unique Loom Richmond Collection Medallion Overdyed Oriental Transitional P...', for 71.81 viaâ€¦ https://t.co/Em0FZhNyxW",0
749,1.27E+18,"That is from this booklet, available to purchase on @amazon now: 

https://t.co/iGjPAGODIk",0
750,1.27E+18,@hpierrejacques @amazon Amazon the worst.,-1
751,1.27E+18,https://t.co/mrDcCD0NCr : Graveworm musica https://t.co/OwDyCkHKOY via @amazon,0
752,1.27E+18,@_dayshaVU @amazon @AmazonHelp So they canâ€™t be removed by amazon at all?,-1
753,1.27E+18,RT @fuzzywazme: @AmazonHelp @amazon looks like someone is scamming in your name https://t.co/yCemLhXEOG,-1
754,1.27E+18,Disgusting rascist photo on a @amazon @AmazonUK. When will you remove these kind of images? #BlackLivesMattterUK https://t.co/YmnLAWiHt6,-1
755,1.27E+18,"Iâ€™ve never had a package go missing here. The week I have to leave , a package goes missing/probably never even gotâ€¦ https://t.co/giG7IdIG79",-1
756,1.27E+18,@darieb_ @amazon @AmazonHelp iâ€™m pretty sure those are shipped and sold by a private party.,-1
757,1.27E+18,"@amazon Then stop advertising on Fox
#FoxNewsisRacist",0
758,1.27E+18,"RT @darieb_: So much for solidarity @amazon @AmazonHelp 
https://t.co/fz1oLU3qPdâ€™t+breahe&amp;ref=is_s https://t.co/CS0pcbu1o6",0
759,1.27E+18,Add interest and stimulate creative thinking with thisÂ Â via @amazonÂ Â #sponsoredÂ Â  https://t.co/AxmRsdogRB : Retro/Sâ€¦ https://t.co/Py9YsOLLdY,0
760,1.27E+18,Yesssss! @amazonsmile can be used in the @amazon app now! Please follow these instructions to help pay for school mâ€¦ https://t.co/7jKd0qKyUh,1
761,1.27E+18,RT @SolarPrepper: Two Old Men Too Old To Die by Ron Foster https://t.co/itevplqr5k via @amazon #pandemic #prepper #Apocalyptic #survival #hâ€¦,0
762,1.27E+18,"RT @jakedockter: .@amazon says they stand for Black lives. 

They also host books and @primevideo content for Douglas Wilson. 

Lets look aâ€¦",0
763,1.27E+18,"RT @chinwemadubuike: Here's a follow-up to my thread on getting into a PhD program. 

Kate Turabian's book was one of my constant companionâ€¦",0
764,1.27E+18,"Intex River Run I Sport Lounge, Inflatable Water Float, 53"" Diameter Intex https://t.co/1r33eDbnIE via @amazon https://t.co/8UfRva487Z",0
765,1.27E+18,"RT @freepress: Donâ€™t be fooledâ€”@amazon isn't fighting anti-Blackness. They give direct, material tech support to 1,330 police depts acrossâ€¦",-1
766,1.27E+18,Two Old Men Too Old To Die by Ron Foster https://t.co/itevplqr5k via @amazon #pandemic #prepper #Apocalyptic #survival #hunting #fishing,0
767,1.27E+18,RT @JulianCastro: Using facial recognition software as mass-surveillance for law enforcement is a dangerous violation of human rights thatâ€¦,-1
768,1.27E+18,Dear @JeffBezos and @Amazon I love using prime.  Itâ€™s an amazing product.  Please stop advertising on shows likeâ€¦ https://t.co/OZK8Tui1DV,1
769,1.27E+18,Yâ€™all should remove those racist items from being sold on your website. @amazon https://t.co/RyNhiL39K6,-1
770,1.27E+18,"RT @Marir65Ruiz: @USMCMIL03 @Dallasneedslung @amazon @pepsi @ultabeauty @MACcosmetics @Netflix, etc please enlighten us, about your choiceâ€¦",0
771,1.27E+18,Win a $500 @Amazon gift card from @golfandcourse to spend on anything! https://t.co/sNutyFyXil #golf #sweepstakes #contest #giveaway,0
772,1.27E+18,RT @AbingdonCircle: Last week I was able to take a Kindle to Joan! She is in her 80's but is keen to learn and #stayconnected via this deviâ€¦,1
773,1.27E+18,"I just listed: 'Unique Loom Richmond Collection Medallion Overdyed Oriental Transitional P...', for 47.00 viaâ€¦ https://t.co/jKJAIdVNsW",0
774,1.27E+18,Hey @amazon do we get a discount since you cant's deliver products in the time promised with our membership. Or isâ€¦ https://t.co/z4Z2GLYRdC,-1
775,1.27E+18,https://t.co/suJjxXJ74b Hot New Releases: The bestselling new &amp; future releases on Amazon https://t.co/rYIXu47P4I via @amazon,0
776,1.27E+18,"RT @jakedockter: .@amazon says they stand for Black lives. 

They also host books and @primevideo content for Douglas Wilson. 

Lets look aâ€¦",0
777,1.27E+18,"Update: @AmazonHelp @amazon @amazonIN @JeffBezos  Customer executive abusing, seller taking your money and abusing.â€¦ https://t.co/UHS9HGf6pt",-1
778,1.27E+18,"Ordered it Saturday night, arrived Tuesday morning.

Sidenote: There is no reason @amazon and @UPS should be usingâ€¦ https://t.co/ElBUTngMG2",1
779,1.27E+18,Counting Balloons Coloring Book by Samantha Coleman https://t.co/r22yYORAeM via @amazon https://t.co/oQ5rNmDhls,0
780,1.27E+18,RT @JGilliam_SEAL: .@amazon should remove this propaganda immediately! https://t.co/W3LyMx6fyQ,-1
781,1.27E+18,".@GM is developing an #electricvan for business use, joining @amazon and @USPS in mass-developing #electric cargo fâ€¦ https://t.co/YnNtGBmae8",1
782,1.27E+18,RT @JulianCastro: Using facial recognition software as mass-surveillance for law enforcement is a dangerous violation of human rights thatâ€¦,-1
783,1.27E+18,"Find Gifts for Men with https://t.co/suJjxXJ74b''s Gift Finder. Get unique gift ideas, discover this yearâ€™s top gifâ€¦ https://t.co/8y1IvNvAm4",0
784,1.27E+18,My order from Esarora came today! I bought it through Amazon! Aren't they lovely glass spray bottles?! This is theâ€¦ https://t.co/M2u87jP8s6,1
785,1.27E+18,"RT @takeadive45: @DogginTrump Please leave a comment for these sponsors of Fox News.
@KraftHeinzCo
@MyPillowUSA
@Disney
@hulu
@amazon
@Ringâ€¦",0
786,1.27E+18,RT @TruthSoldierz: Remove this!!  @amazon,-1
787,1.27E+18,Great move from @IBM. Federal research has shown that facial-recognition systems have racial biasesâ€” most often leaâ€¦ https://t.co/5sZ5xy0Qh3,-1
788,1.27E+18,"Shop Amazon's Gold Box for our Deal of the Day, Lightning Deals, and Best Deals, featuring hand-picked deals with lâ€¦ https://t.co/76K0O3DPHq",0
789,1.27E+18,"""the sexual act cannot be made into an egalitarian pleasuring party. A man penetrates, conquers, colonizes, plants.â€¦ https://t.co/QTuEgEw7Zh",0
790,1.27E+18,@lisajewelluk @amazon Just started this. Getting hooked!,1
791,1.27E+18,@amazon Imagine how proud heâ€™d be if @JeffBezos wasnâ€™t a gluttonous capitalist and @amazon actually paid Kent &amp; hisâ€¦ https://t.co/yob3M7DgOd,-1
792,1.27E+18,"Online shopping for headphones, mp3 players, mp3 speaker systems, cases, radios, voice recorders, surround systems,â€¦ https://t.co/Yz8DM4cwri",0
793,1.27E+18,"ðŸ‘†this picture is 100% authentic, thatâ€™s me beneath lord-infamous, the @FBI would have to contact @amazon and theâ€¦ https://t.co/8XPK44XL0c",1
794,1.27E+18,"Online shopping for headphones, mp3 players, mp3 speaker systems, cases, radios, voice recorders, surround systems,â€¦ https://t.co/Dj7Ee7tZ4I",0
795,1.27E+18,Featured Laptops @Amazon #deals #onlineshopping #ad #computers https://t.co/5701O2nhfr,0
796,1.27E+18,"RT @notoriousNAG: @amazon @AmazonHelp 

Received the text message phish earlier today but didn't see any news or alerts from you... https:/â€¦",0
797,1.27E+18,"Did you know @amazonsmile is now available in the Amazon Shopping app on iOS and Android mobile phones. 

Yourâ€¦ https://t.co/FXQa0IQP2g",0
798,1.27E+18,"Before giving in to the ""Thought Police"" read, The Emperor's New Clothes (Folk Tale Classics) by Hans Christian Andâ€¦ https://t.co/FQ7v4ODfr9",0
799,1.27E+18,"I just listed: 'Unique Loom Richmond Collection Medallion Overdyed Oriental Transitional P...', for 47.00 viaâ€¦ https://t.co/KuCg1bhc7d",0
800,1.27E+18,"Cannabalistic Capitalism!
Per @FoxNews...The Tragedies of Black Men by white oppressors means more capital $$ for:â€¦ https://t.co/CtBtRcrsp9",0
801,1.27E+18,"RT @Mommabear1231: So all protestors don't want 2 B lumped in with the rioters, all black people don't want 2 B lumped in with gangbangers,â€¦",-1
802,1.27E+18,Maple Holistics: 100% Pure Oils https://t.co/0eGNaFcZwb via @Amazon,0
803,1.27E+18,RT @JulianCastro: Using facial recognition software as mass-surveillance for law enforcement is a dangerous violation of human rights thatâ€¦,-1
804,1.27E+18,"RT @jakedockter: .@amazon says they stand for Black lives. 

They also host books and @primevideo content for Douglas Wilson. 

Lets look aâ€¦",0
805,1.27E+18,RT @wyattcenac: @athenaforall On @ProblemAreasHBO we tried to talk about how @amazon and @Facebook were selling their facial recognition soâ€¦,-1
806,1.27E+18,@realDonaldTrump @AyishaDiaz @IssaRae @Trevornoah @WhoopiGoldberg @TheRealDaytime @jimmyfallon @StephenAtHome @AOCâ€¦ https://t.co/qK3Bkddfkg,0
807,1.27E+18,"Check out CHKOKKO 3.5 mm 5 Way Jack Stereo Audio Headset Headphone Earphone Hub Splitter Connector Adapter, Black bâ€¦ https://t.co/7y6YGdiuli",0
808,1.27E+18,"Epoch (the Future Templar Book 1) by Lowry, Chris 

https://t.co/nAfthnSbrf via @amazon",0
809,1.27E+18,@50Texans @krokdrib @GregMusselwhit3 @USMCMIL03 @Dallasneedslung @amazon @pepsi @ultabeauty @MACcosmetics @netflixâ€¦ https://t.co/jPLyVdKdln,0
810,1.27E+18,RT @JulianCastro: Using facial recognition software as mass-surveillance for law enforcement is a dangerous violation of human rights thatâ€¦,-1
811,1.27E+18,Win a $500 @Amazon gift card from @golfandcourse to spend on anything! https://t.co/JsZTAdN6hY #golf #sweepstakes #contest #giveaway,0
812,1.27E+18,Tried ordering cut flowers from @amazon . First picture is from the Amazon website and second picture is what actuaâ€¦ https://t.co/qkoLncC9Tj,-1
813,1.27E+18,"RT @JenniferSnow18: Happy Book Release Day to me! :) Thank you so much to everyone grabbing a copy and/or posting early reviews!! xoxo
Lastâ€¦",0
814,1.27E+18,RT @AugnosMusic: So @Twitch decided to completely axe DJ events and shows because @amazon is too cheap to pay for a performance license. Yoâ€¦,-1
815,1.27E+18,"So much for solidarity @amazon @AmazonHelp 
https://t.co/fz1oLU3qPdâ€™t+breahe&amp;ref=is_s https://t.co/CS0pcbu1o6",0
816,1.27E+18,@HandsomeOnFleek Iâ€™m no longer ordering gifts from @amazon. This shit still isnâ€™t resolved.,-1
817,1.27E+18,Legacy of Leadership Volume 1: Stories and Strategies to Improve Your #Crisis #Leadership ... https://t.co/KSBg0XyrVC via @amazon,0
818,1.27E+18,RT @supermo71732059: @GCBCoalition @BillGates @satyanadella @sundarpichai @elonmusk @tim_cook @JeffBezos @amazon_policy @Benioff @svembu @Gâ€¦,0
819,1.27E+18,@sarangi_raja @KetikaTyagi @GCBCoalition @BillGates @satyanadella @sundarpichai @elonmusk @tim_cook @JeffBezosâ€¦ https://t.co/LvD3GSCZlp,0
820,1.27E+18,@AmbervSittert @ShieldVoC @amazon @AmazonHelp Give up on Amazon. They are horrible.  If you have items return/mailâ€¦ https://t.co/GfwOaz7Ncc,-1
821,1.27E+18,"RT @krokdrib: @Marir65Ruiz @50Texans @GregMusselwhit3 @USMCMIL03 @Dallasneedslung @amazon @pepsi @ultabeauty @MACcosmetics @netflix Bezos,â€¦",0
822,1.27E+18,"RT @pankajgangan85: @amazon I have ordered a Expedited product delivery....

Which was expected 30may-3june.
But I have been given next datâ€¦",0
823,1.27E+18,#1 New Release in Sacred Sexuality Books! Thank you. Conquer Your Karmic Relationships: Heal Spiritual Trauma to Opâ€¦ https://t.co/FzNKZNtkn4,0
824,1.27E+18,@ZEPH144 @amazon cool,1
825,1.27E+18,"RT @ravikrathi: .@SrBachchan .@ayushmannk Amitabh sir, seeing your get up for Gulabo Sitaji, we are reminded of Mr MF Hussain. .@aajtak .@aâ€¦",1
826,1.27E+18,@amazon So let me get this straight: You're telling us that if we don't stand with you in your black life matter  sâ€¦ https://t.co/y2TOF3TopK,-1
827,1.27E+18,RT @thanosar: Justice Tree Dr Johns Surgery Records https://t.co/zQWbmU6oxU via @amazon,0
828,1.27E+18,"I just listed: 'Unique Loom Richmond Collection Medallion Overdyed Oriental Transitional P...', for 59.00 viaâ€¦ https://t.co/oBFLs7HBaJ",0
829,1.27E+18,@MylesUdland @jaminball Can you find a chart that displays their close to zero growth potential coming out of lockdâ€¦ https://t.co/uqu8zjqmJu,-1
830,1.27E+18,RT @CinematicLaura: Still no answer @WholeFoodsPR  and @amazon. Do #BlackLivesMatter to you??? There is no reason why you should be silenciâ€¦,-1
831,1.27E+18,"RT @takeadive45: @TrentCapelli @AndyPopeInTheW1 Fox News sponsers 
@KraftHeinzCo
@MyPillowUSA
@Disney
@hulu
@amazon
@Ring
@PillPack
@audiblâ€¦",0
832,1.27E+18,"""You can't apply Scripture woodenly. You might exile some homosexuals, depending on the circumstances and the age oâ€¦ https://t.co/MG5xvEvNSA",0
833,1.27E+18,RT @sarangi_raja: @GCBCoalition @BillGates @satyanadella @sundarpichai @elonmusk @tim_cook @JeffBezos @amazon_policy @Benioff @svembu @Googâ€¦,0
834,1.27E+18,RT @dimpygulati841: @GCBCoalition @BillGates @satyanadella @sundarpichai @elonmusk @tim_cook @JeffBezos @amazon_policy @Benioff @svembu @Goâ€¦,0
835,1.27E+18,RT @JulianCastro: Using facial recognition software as mass-surveillance for law enforcement is a dangerous violation of human rights thatâ€¦,-1
836,1.27E+18,RT @ideas_nano: $nano will be ranked #1 on @CoinMarketCap within 3 years and that's conservative. Once companies like @amazon @eBay @Alibabâ€¦,-1
837,1.27E+18,Check out my author page at this easy to remember url! https://t.co/G2mMHneLNH via @amazon,0
838,1.27E+18,"I just listed: 'Unique Loom Richmond Collection Medallion Overdyed Oriental Transitional ...', for 106.40 viaâ€¦ https://t.co/PF48BLPJjY",0
839,1.27E+18,The Porcupines and other stories of Intimacy by OLGA TZIMOU https://t.co/sAg33eLgI3 via @amazon,0
840,1.27E+18,"RT @NOTDumPhuk: #cyberspacewar 
Exclusive: â¦@amazonâ© in talks to buy $2 billion stake in Bharti Airtel  - Reuters https://t.co/fF52Mmxpsl",0
841,1.27E+18,Samarth W  @amazon #EnvironmentDayWithAmazon https://t.co/171nZDUoym,0
842,1.27E+18,"@Adamdblackman @goodreads @amazon Thank you, Adam! My debut picture book DANCE LIKE A LEAF releases in August. Reviâ€¦ https://t.co/nHfdkRxN48",0
843,1.27E+18,Don't forget! Register today for our international eCommerce webinar &amp; hear from industry experts: Dr. Evaristo Dorâ€¦ https://t.co/AxFZX2rLla,0
844,1.27E+18,Still no answer @WholeFoodsPR  and @amazon. Do #BlackLivesMatter to you??? There is no reason why you should be silâ€¦ https://t.co/Oao5G1A1s4,-1
845,1.27E+18,"@seshat0120 @UPS I was writing a complaint tweet to @UPS and saw yours.  Two years ago, they ""delivered"" my packageâ€¦ https://t.co/fIxzxasxlo",-1
846,1.27E+18,The latest project to surface in Northeast #Ohio as part of @amazon's quest to conquer last-mile delivery may be aâ€¦ https://t.co/2diwLWPUmj,1
847,1.27E+18,"INT. OFFICE -- DAY

A SUIT speaks on the phone.

SUIT: I'll say it again. # STEAL A STATE # Get it @amazon 
Â Â Â Â Â Â Â â€¦ https://t.co/l10dDtTO9y",0
848,1.27E+18,https://t.co/mrDcCD0NCr : Giuliano Palma &amp; the Bluebeaters musica https://t.co/EEewBlmCZJ via @amazon,0
849,1.27E+18,"Did you just get this sweet deal on @Amazon? Watch out! If you are an Amazon customer, have a look at what scam isâ€¦ https://t.co/X8nspzpswr",-1
850,1.27E+18,RT @TheDSC: @ananavarro All of these brands need to pull ads from Racist Fox News if they really support #BlackLivesMatter @Amazon @KraftHeâ€¦,-1
851,1.27E+18,Just saw this on Amazon: Indirect Fire - A science fiction adventure anthology: a multi-book set of comedy militaryâ€¦ https://t.co/uylyHOoXlt,0
852,1.27E+18,"I just listed: 'Unique Loom Richmond Collection Medallion Overdyed Oriental Transitional ...', for 142.51 viaâ€¦ https://t.co/AUvdw2Pi4M",0
853,1.27E+18,#OnSale $1.99 Frost Burned (Mercy Thompson Book 7) by Patricia Briggs @Mercys_Garage #MercyThompson #urbanfantasyâ€¦ https://t.co/VxSHjoaWtx,0
854,1.27E+18,RT @BackTheLEOs: âœSign the petition to let @Amazon &amp; @JeffBezos they are supporting #HateSpeech. Apparently only towards #LawEnforcement thâ€¦,-1
855,1.27E+18,"RT @maryannwrites: ""A riveting, heart-wrenching tale."" 5 stars for Evelyn Evolving: A Novel Of Real Life &amp; it's in the top ten best-sellerâ€¦",0
856,1.27E+18,"RT @KZ_Howell: An engaging Irish historical romance for readers who loved What the Wind Knows, Lady Ellen, Leap Year, and Brooklyn.
By @jgmâ€¦",0
857,1.27E+18,Samarth W @amazon #AmazonBusinessQuiz https://t.co/b8CZNrhYom,0
858,1.27E+18,"""feminists, in rebellion against God, invert the order of the home established by God. They do so in a way that seeâ€¦ https://t.co/vpTIo5bdT6",0
859,1.27E+18,RT @AmbervSittert: As if the @amazon  delivery driver left my back gate open whilst delivering my parcel so my dog got out and I found himâ€¦,-1
860,1.27E+18,"RT @FDS_NaturallyMe: A group of college friends who try to challenge their identity ends up fighting against mythical elements, teleportingâ€¦",0
861,1.27E+18,"RT @ACLU: Your turn, @Amazon and @Microsoft. https://t.co/ZaUCXkL5LW",0
862,1.27E+18,"I just listed: 'Unique Loom Richmond Collection Medallion Overdyed Oriental Transitional ...', for 208.28 viaâ€¦ https://t.co/tP7TTbG5jX",0
863,1.27E+18,.@Twitch is not a benevolent operation. This is a service owned by the richest company in the world: @Amazon - Andâ€¦ https://t.co/w7jTqfa3fw,-1
864,1.27E+18,Samarth W @amazon #AmazfitAmazonQuiz https://t.co/me7gIIheQL,1
865,1.27E+18,".@amazon says they stand for Black lives. 

They also host books and @primevideo content for Douglas Wilson. 

Letsâ€¦ https://t.co/opwrlmgPzS",0
866,1.27E+18,RT @rjallen03: Poetic &amp; Religiously Beautiful by Richard L. Allen http://t.co/485tskNBgb via @amazon,0
867,1.27E+18,RT @JulianCastro: Using facial recognition software as mass-surveillance for law enforcement is a dangerous violation of human rights thatâ€¦,-1
868,1.27E+18,Samarth W @amazon #amazonpantryquiz https://t.co/iX5yrcLYfe,0
869,1.27E+18,"I just listed: 'Unique Loom Richmond Collection Medallion Overdyed Oriental Transitional ...', for 253.91 viaâ€¦ https://t.co/wbg8kuCD09",0
870,1.27E+18,@vrtester @_Nick_Hodge @ItrollALLCAPSBR @MylesMill @ALLCAPSBRO @NBCNewYork @RabbiAssembly @Lubavitch @Chabadâ€¦ https://t.co/EFbVdfGqPg,0
871,1.27E+18,RT @JulianCastro: Using facial recognition software as mass-surveillance for law enforcement is a dangerous violation of human rights thatâ€¦,-1
872,1.27E+18,@joe_norte @WigginsMargie @CBS_Herridge @CBSNews @Reebok @Nike @NFL @nflcommish @CrossFit @amazon @SpeakerPelosi Iâ€¦ https://t.co/RncfS0up0v,0
873,1.27E+18,"Just saw this on Amazon: Gildan Men's Crew T-Shirt 5 Pack, Assortment, Large by Gildan https://t.co/vpoLUS61YO via @amazon",0
874,1.27E+18,"RT @FDS_NaturallyMe: A group of college friends who try to challenge their identity ends up fighting against mythical elements, teleportingâ€¦",0
875,1.27E+18,"Hey @Apple, @amazon, @Dropbox, @IBM, @googlepubpolicy: our city of Alexandria, VA says the biggest hurdle to implemâ€¦ https://t.co/sYfX7IXzxr",0
876,1.27E+18,"Check out this Amazon deal: Champion Men's Jersey Short With Pockets, Navy, Small by Champion https://t.co/xS1loR1ZTJ via @amazon",0
877,1.27E+18,@Thakuranurag02 @ShieldVoC @AmazonHelp @amazonIN @amazon @JeffBezos @Flipkart I hope you don't mind me chiming in.â€¦ https://t.co/o5PwqKKzea,0
878,1.27E+18,"Just saw this on Amazon: Carhartt Men's K87 Workwear Short Sleeve T-Shirt (Regular and Big &amp; Tall Sizes), Black, Smâ€¦ https://t.co/YdKC98LmQo",0
879,1.27E+18,RT @athenaforall: While we protest they record. So while @amazon launches #BlackLivesMatter promotionals and @JayCarney takes performativeâ€¦,-1
880,1.27E+18,"RT @MFDubravcic: @theKaiBeck @KevinBarrick You just have to read it. A little book about a boy and his parents, fun, imaginative, and wittyâ€¦",0
881,1.27E+18,"I just listed: 'Unique Loom Richmond Collection Medallion Overdyed Oriental Transitional ...', for 284.58 viaâ€¦ https://t.co/2xtyDiuTdW",0
882,1.27E+18,@AmazonHelp @audible_com am still waiting for support or help @amazon,-1
883,1.27E+18,RT @TheDSC: @ananavarro All of these brands need to pull ads from Racist Fox News if they really support #BlackLivesMatter @Amazon @KraftHeâ€¦,-1
884,1.27E+18,"RT @takeadive45: @DogginTrump Please leave a comment for these sponsors of Fox News.
@KraftHeinzCo
@MyPillowUSA
@Disney
@hulu
@amazon
@Ringâ€¦",0
885,1.27E+18,"Check out this Amazon deal: White Fragility: Why It's So Hard for White People to Talk About Racism by Dyson, Michaâ€¦ https://t.co/6I0sIXNWsv",0
886,1.27E+18,@amazon one of my shipment with tracking id 20083286634 is showing delivered but not received at given adress,-1
887,1.27E+18,"Check out this Amazon deal: So You Want to Talk About Race by Oluo, Ijeoma https://t.co/jZFErixixd via @amazon",0
888,1.27E+18,"RT @Mommabear1231: So all protestors don't want 2 B lumped in with the rioters, all black people don't want 2 B lumped in with gangbangers,â€¦",-1
889,1.27E+18,@amazon @AmazonHelp Amazon has deducted access money from my account...the link Amazon generated for the deductionâ€¦ https://t.co/QiE4EdVVyy,-1
890,1.27E+18,"RT @ACLU: Your turn, @Amazon and @Microsoft.",0
891,1.27E+18,"The police are using facial recognition software from @amazon to arrest people. Yes, even in Denver.",-1
892,1.27E+18,"RT @ACLU: Your turn, @Amazon and @Microsoft. https://t.co/ZaUCXkL5LW",0
